group_id,group_size,splits_source,num_unique_transcriptions,transcriptions,sample_ids,source_ids
64773,2,train_source,1,зникновение,cyr_word_065574 | cyr_word_070793,yob7272.png | yob17768.png
64774,2,train_source,1,когда,cyr_word_065575 | cyr_word_070794,yob7276.png | yob17772.png
64775,2,train_source,1,напремер,cyr_word_065576 | cyr_word_070795,yob7277.png | yob17773.png
64776,2,train_source,1,значения,cyr_word_065577 | cyr_word_070796,yob7278.png | yob17774.png
64777,2,train_source,1,то же,cyr_phrase_065578 | cyr_phrase_070797,yob7284.png | yob17780.png
64778,2,train_source,1,значен.,cyr_word_065579 | cyr_word_070798,yob7285.png | yob17781.png
64779,2,train_source,1,подход,cyr_word_065580 | cyr_word_070799,yob7289.png | yob17785.png
64780,2,train_source,1,исключать,cyr_word_065581 | cyr_word_070800,yob7290.png | yob17786.png
64782,2,train_source,1,смотреть,cyr_word_065583 | cyr_word_070801,yob7293.png | yob17789.png
64783,2,train_source,1,выбирать,cyr_word_065584 | cyr_word_070802,yob7296.png | yob17792.png
64784,2,train_source,1,таким,cyr_word_065585 | cyr_word_070803,yob7298.png | yob17794.png
64785,2,train_source,1,образом,cyr_word_065586 | cyr_word_070804,yob7299.png | yob17795.png
64786,2,train_source,1,возможности,cyr_word_065587 | cyr_word_070805,yob7303.png | yob17799.png
64787,2,train_source,1,ртах,cyr_word_065588 | cyr_word_070806,yob7305.png | yob17801.png
64788,2,train_source,1,тпотенциальных,cyr_word_065589 | cyr_word_070807,yob7307.png | yob17803.png
64789,2,train_source,1,значении,cyr_word_065590 | cyr_word_070808,yob7308.png | yob17804.png
64790,2,train_source,1,ключа,cyr_word_065591 | cyr_word_070809,yob7309.png | yob17805.png
64791,2,train_source,1,адресам.,cyr_word_065592 | cyr_word_070810,yob7310.png | yob17806.png
64792,2,train_source,1,общий,cyr_word_065593 | cyr_word_070811,yob7320.png | yob17816.png
66250,2,train_source,1,поиске,cyr_word_067075 | cyr_word_068017,yob11539.png | yob13325.png
66251,2,train_source,1,методы,cyr_word_067076 | cyr_word_068018,yob11542.png | yob13328.png
66252,2,train_source,1,вычисление,cyr_word_067077 | cyr_word_068019,yob11543.png | yob13329.png
66253,2,train_source,2,шага || шала,cyr_word_067078 | cyr_word_068021,yob11545.png | yob13331.png
66254,2,train_source,1,должны,cyr_word_067079 | cyr_word_068022,yob11546.png | yob13332.png
66255,2,train_source,1,исключать,cyr_word_067080 | cyr_word_068023,yob11547.png | yob13333.png
66256,2,train_source,1,зацикливания,cyr_word_067081 | cyr_word_068024,yob11548.png | yob13334.png
66258,2,train_source,1,выбирается,cyr_word_067083 | cyr_word_068025,yob11551.png | yob13337.png
66259,2,train_source,2,должно || должны,cyr_word_067084 | cyr_word_068026,yob11554.png | yob13340.png
66260,2,train_source,1,взаимно,cyr_word_067085 | cyr_word_068027,yob11556.png | yob13342.png
66261,2,train_source,1,шаги,cyr_word_067086 | cyr_word_068028,yob11558.png | yob13344.png
66262,2,train_source,1,следующей,cyr_word_067087 | cyr_word_068029,yob11564.png | yob13350.png
66263,2,train_source,2,предыдущего || предыдущего),cyr_word_067088 | cyr_word_068030,yob11569.png | yob13355.png
66264,2,train_source,1,недостатки,cyr_word_067089 | cyr_word_068031,yob11570.png | yob13356.png
66265,2,train_source,1,первичное,cyr_word_067090 | cyr_word_068032,yob11571.png | yob13357.png
66266,2,train_source,1,скучивание,cyr_word_067091 | cyr_word_068033,yob11572.png | yob13358.png
66267,2,train_source,1,маленьком,cyr_word_067092 | cyr_word_068034,yob11574.png | yob13360.png
66269,2,train_source,1,начально,cyr_word_067094 | cyr_word_068035,yob11579.png | yob13365.png
66270,2,train_source,1,квадратичные,cyr_word_067095 | cyr_word_068036,yob11580.png | yob13366.png
66271,2,train_source,1,шагом,cyr_word_067096 | cyr_word_068037,yob11582.png | yob13368.png
66272,2,train_source,1,является-,cyr_word_067097 | cyr_word_068038,yob11583.png | yob13369.png
66274,2,train_source,1,попытки,cyr_word_067099 | cyr_word_068039,yob11586.png | yob13372.png
66275,2,train_source,1,адреса,cyr_word_067100 | cyr_word_068040,yob11589.png | yob13375.png
66276,2,train_source,1,квадрат,cyr_word_067101 | cyr_word_068042,yob11593.png | yob13379.png
66277,2,train_source,1,попытки,cyr_word_067102 | cyr_word_068043,yob11594.png | yob13380.png
66278,2,train_source,2,"хеми || хеши,",cyr_word_067103 | cyr_word_068044,yob11596.png | yob13382.png
66279,2,train_source,1,рование,cyr_word_067104 | cyr_word_068045,yob11597.png | yob13383.png
66280,2,train_source,1,второй,cyr_word_067105 | cyr_word_068046,yob11600.png | yob13386.png
66281,2,train_source,1,функции,cyr_word_067106 | cyr_word_068047,yob11607.png | yob13393.png
66282,2,train_source,2,"похоже на линейные пробы || похоже на линейные пробы,",cyr_phrase_067107 | cyr_phrase_068048,yob11610.png | yob13396.png
66283,2,train_source,1,для разных,cyr_phrase_067108 | cyr_phrase_068049,yob11612.png | yob13398.png
66284,2,train_source,1,делается,cyr_word_067109 | cyr_word_068050,yob11614.png | yob13400.png
67625,2,train_source,1,места,cyr_word_068523 | cyr_word_069919,yob14255.png | yob16039.png
67626,2,train_source,1,начинается,cyr_word_068524 | cyr_word_069920,yob14257.png | yob16041.png
67628,2,train_source,1,формирование бинарного,cyr_phrase_068526 | cyr_phrase_069921,yob14261.png | yob16045.png
67629,2,train_source,1,любой,cyr_word_068527 | cyr_word_069922,yob14263.png | yob16047.png
67631,2,train_source,1,значение,cyr_word_068529 | cyr_word_069923,yob14268.png | yob16052.png
67633,2,train_source,1,листом,cyr_word_068531 | cyr_word_069925,yob14276.png | yob16060.png
67634,2,train_source,1,идеальном,cyr_word_068532 | cyr_word_069926,yob14279.png | yob16063.png
67635,2,train_source,1,может,cyr_word_068533 | cyr_word_069927,yob14285.png | yob16069.png
67636,2,train_source,2,послед || послед.,cyr_word_068534 | cyr_word_069928,yob14286.png | yob16070.png
67637,2,train_source,1,имеет,cyr_word_068535 | cyr_word_069929,yob14287.png | yob16071.png
67638,2,train_source,1,минимальную,cyr_word_068536 | cyr_word_069930,yob14288.png | yob16072.png
67639,2,train_source,1,высоту,cyr_word_068537 | cyr_word_069931,yob14289.png | yob16073.png
67640,2,train_source,1,минимальную,cyr_word_068538 | cyr_word_069932,yob14290.png | yob16074.png
67642,2,train_source,1,построения,cyr_word_068540 | cyr_word_069933,yob14295.png | yob16079.png
67643,2,train_source,1,удаление,cyr_word_068541 | cyr_word_069934,yob14298.png | yob16082.png
67646,2,train_source,1,бинарного,cyr_word_068544 | cyr_word_069935,yob14301.png | yob16085.png
67647,2,train_source,1,вершина,cyr_word_068545 | cyr_word_069937,yob14304.png | yob16088.png
67648,2,train_source,2,ссылку || ссыпку,cyr_word_068546 | cyr_word_069938,yob14309.png | yob16093.png
67649,2,train_source,1,если,cyr_word_068547 | cyr_word_069939,yob14312.png | yob16096.png
67652,2,train_source,1,перестроить,cyr_word_068550 | cyr_word_069940,yob14319.png | yob16103.png
67653,2,train_source,1,вершины,cyr_word_068551 | cyr_word_069941,yob14323.png | yob16107.png
67654,2,train_source,1,дерева,cyr_word_068552 | cyr_word_069942,yob14324.png | yob16108.png
67655,2,train_source,1,"дерево,",cyr_word_068553 | cyr_word_069943,yob14333.png | yob16117.png
